"date","Dasyatis_akajei","Sardinops_melanostictus","Engraulis_japonicus","Plotosus_lineatus","Plecoglossus_altivelis","Saurida_sp.","Syngnathus_schlegeli","Hippocampus_coronatus","Mugil_cephalus","Hyporhamphus_sajori","Pterois_lunulata","Scorpaena_miostoma","Scorpaenodes_littoralis","Sebastiscus_marmoratus","Sebastes_thompsoni","Sebastes_inermis","Sebastes_oblongus","Sebastes_pachycephalus.pachycephalus","Inimicus_japonicus","Hypodytes_rubripinnis","Platycephalus_sp..2","Inegocia_japonica","Hexagrammos_otakii","Hexagrammos_agrammus","Furcina_osimae","Furcina_ishikawae","Pseudoblennius_cottoidae","Lateolabrax_japonicus","Epinephelus_akaara","Epinephelus_awoara","Apogon_semilineatus","Seriola_dumerili","Trachurus_japonicus","Leiognathus_nuchalis","Equulites_rivulatus","Lutjanus_ophuysenii","Lutjanus_russellii","Parapristipoma_trilineatum","Acanthopagrus_schlegelii","Pagrus_major","Sillago_japonica","Upeneus_tragula","Upeneus_japonicus","Chaetodon_modestus","Chaetodontoplus_septentrionalis","Goniistius_zonatus","Goniistius_quadricornis","Ditrema_temmincki","Chromis_notata.notata","Abudefduf_vaigiensis","Terapon_jarbua","Rhyncopelates_oxyrhynchus","Oplegnathus_fasciatus","Oplegnathus_punctatus","Girella_punctata","Choerodon_azurio","Semicossyphus_reticulatus","Pseudolabrus_sieboldi","Suezichthys_gracilis","Halichoeres_poecilopterus","Halichoeres_tenuispinnis","Dictyosoma_burgeri","Stichaeus_nozawai","Parapercis_snyderi","Parapercis_sexfasciata","Parablennius_yatabei","Istiblennius_enosimae","Omobranchus_fasciolatoceps","Omobranchus_elegans","Petroscirtes_springeri","Petroscirtes_breviceps","Calliurichthys_japonicus","Repomucenus_curvicornis","Trimma_grammistes","Eviota_abax","Chaenogobius_gulosus","Sagamia_geneionema","Gymnogobius_heptacanthus","Pterogobius_zonoleucus","Pterogobius_elapoides","Istigobius_campbelli","Istigobius_hoshinonis","Cryptocentrus_filifer","Acentrogobius_pflaumii","Tridentiger_trigonocephalus","Favonigobius_gymnauchen","Siganus_fuscescens","Sphyraena_pinguis","Paralichthys_olivaceus","Pleuronichthys_cornutus","Rudarius_ercodes","Thamnaconus_modestus","Stephanolepis_cirrhifer","Paramonacanthus_japonicus","Takifugu_pardalis","Takifugu_snyderi","Takifugu_poecilonotus","Takifugu_niphobles"
4178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,6.66666666666667,0,0,5.66666666666667,0,0.333333333333333,5,0,6.33333333333333,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,1.33333333333333,0.666666666666667,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0.666666666666667,0
4185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,4,0,0,8.33333333333333,0,7.66666666666667,10,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,2.33333333333333,2,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333333333
4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,25,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0.333333333333333,0,0,43,0,0,0,0,0,0.666666666666667,1.66666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.66666666666667,0,0,7,0,8.33333333333333,24.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.333333333333333,0.333333333333333,0,1.66666666666667,1,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,94,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,1,0,0,250.333333333333,0,0,0,0,0,0.666666666666667,1.66666666666667,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0,0,7.66666666666667,0,0,8,0,12.6666666666667,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6666666666667,0,0.333333333333333,0.333333333333333,0,7.66666666666667,6,0,0,0,0,0,1.66666666666667,0.333333333333333,0,0,0,0,1.33333333333333,0
4242,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,266.666666666667,0,0,12,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,20,0,0,6.33333333333333,0.333333333333333,5.66666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,3,9.33333333333333,0,0,0,0,0,13.3333333333333,0,0.333333333333333,0,0,0,0,0
4251,0,0,0,66.6666666666667,0,0,0,0,0.333333333333333,0,0,0,0,0,0,67.6666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0,100,0,0,22.3333333333333,0,0,2,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0,0,2,0,7.33333333333333,0.333333333333333,0,4.33333333333333,0.333333333333333,7.33333333333333,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,2.33333333333333,2.66666666666667,0,0,4,0,0,8,0,0,0,0,0,1,0
4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,133.333333333333,0,0,12.6666666666667,0,0,1.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.3333333333333,0,0,3.66666666666667,0,8.66666666666667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,15,0,0,0,2,0,0.333333333333333,0,0,0,0.666666666666667,0
4287,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,8.33333333333333,0,0,5,0,6.33333333333333,7.33333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.666666666666667,0,1,0,0,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0.333333333333333
4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,2.33333333333333,0,0,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,30.6666666666667,0.333333333333333,0,3,0,8.66666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,1.33333333333333,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0.666666666666667,0
4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,133.333333333333,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,11.6666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,1.66666666666667,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333
4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.33333333333333,0,8.33333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0
4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.333333333333333,1,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333
4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333
4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0
4426,0,0,50,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0
4437,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0
4474,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333
4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,1.33333333333333,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,74.3333333333333,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,3.33333333333333,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0.666666666666667,0.666666666666667
4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,4,0,0,0,0,0,100,0,0,0,0,0,2.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,2.66666666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0
4536,0,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333333333,6.66666666666667,33.3333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,3,0,0,0,0,0,50.3333333333333,0,0,0,0,0,1,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,3.33333333333333,0,0,4.33333333333333,0,5.66666666666667,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.333333333333333
4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36.6666666666667,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,2,0,2.33333333333333,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0.666666666666667,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333
4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,8.66666666666667,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,198.333333333333,0,0,0,0,0,1,5.66666666666667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.66666666666667,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3333333333333,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4594,0,0,0,0,0,0,0,0,14.3333333333333,0,0,0,0,0.333333333333333,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,2,0,0,0.666666666666667,0,0,166.666666666667,0,0,0,0,0,2.33333333333333,2,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,21.6666666666667,0,0.666666666666667,1.33333333333333,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,3.33333333333333,48,0,0,17,0,0,0.666666666666667,0,0,0,0,0,1,0
4608,0,0,0,183.333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0.666666666666667,0,0,70,0,0,0.333333333333333,0,0,4.33333333333333,1.66666666666667,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,5.66666666666667,0,0,3.66666666666667,0,4.66666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,45.6666666666667,0,0,18.3333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.6666666666667,0,0,0,0,0,16,1.66666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,8.66666666666667,0,0,3.33333333333333,0,3,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,16.6666666666667,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0.333333333333333,0
4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,3.66666666666667,0,6.33333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,57,0,0,3.66666666666667,0,1.66666666666667,2.66666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,2.66666666666667,0,0.333333333333333,0,0,0,1.66666666666667,0,0.333333333333333,0,0,0.333333333333333,0,0
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,66.6666666666667,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0.333333333333333,2.66666666666667,0,5,1.66666666666667,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,8.66666666666667,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0
4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0,100,0,0,0.333333333333333,0,0,2,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,4.66666666666667,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,5,0,0,0,0,0,1.33333333333333,0,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333
4692,0,0,100,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,1.66666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.66666666666667,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,2.33333333333333,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0
4706,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0.333333333333333,0,1,18,0,0,0,0,0,2,0,0,0,0,0,0.333333333333333,0
4724,0,0,133.333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,4,21.6666666666667,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,2.33333333333333,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0
4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.66666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0
4775,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.666666666666667
4781,0,0,10,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0.666666666666667
4798,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,1,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0
4818,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,3,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0
4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,1.33333333333333,10.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,4,23.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0
4868,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,16,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1.33333333333333,0,0.333333333333333,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666666666667,25.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,15,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,2,0,6.33333333333333,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,5.66666666666667,6.33333333333333,0,0,0,0,0,2,0,0,0,0,0,0.333333333333333,0.333333333333333
4900,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,2.66666666666667,0,5,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,5.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0
